Gene1	Gene2	EdgeWeight
G21	G5	2499
G21	G6	2498
G8	G3	2497
G8	G5	2496
G10	G2	2495
G21	G4	2494
G21	G7	2493
G10	G3	2492
G8	G4	2491
G10	G1	2490
G43	G1	2489
G8	G2	2488
G5	G3	2487
G3	G1	2486
G5	G4	2485
G5	G2	2484
G43	G2	2483
G8	G6	2482
G10	G4	2481
G5	G1	2480
G3	G2	2479
G21	G3	2478
G21	G8	2477
G43	G3	2476
G8	G1	2475
G15	G1	2474
G5	G5	2473
G10	G5	2472
G3	G3	2471
G8	G7	2470
G4	G42	2469
G43	G4	2468
G45	G42	2467
G21	G2	2466
G16	G42	2465
G21	G9	2464
G15	G2	2463
G43	G5	2462
G7	G42	2461
G22	G30	2460
G13	G30	2459
G28	G50	2458
G49	G30	2457
G3	G4	2456
G9	G30	2455
G5	G6	2454
G47	G42	2453
G14	G47	2452
G35	G48	2451
G6	G16	2450
G20	G48	2449
G45	G22	2448
G2	G49	2447
G48	G42	2446
G4	G14	2445
G23	G30	2444
G7	G30	2443
G40	G47	2442
G27	G4	2441
G18	G42	2440
G11	G47	2439
G9	G42	2438
G24	G44	2437
G12	G14	2436
G37	G42	2435
G34	G16	2434
G42	G42	2433
G36	G30	2432
G16	G47	2431
G28	G44	2430
G29	G30	2429
G29	G42	2428
G18	G30	2427
G7	G47	2426
G24	G50	2425
G32	G4	2424
G49	G42	2423
G20	G30	2422
G24	G42	2421
G29	G50	2420
G35	G30	2419
G19	G13	2418
G17	G30	2417
G50	G48	2416
G44	G30	2415
G44	G47	2414
G23	G47	2413
G10	G6	2412
G50	G30	2411
G27	G42	2410
G9	G44	2409
G39	G14	2408
G18	G50	2407
G4	G47	2406
G7	G22	2405
G42	G30	2404
G28	G42	2403
G14	G42	2402
G31	G22	2401
G47	G50	2400
G35	G14	2399
G45	G30	2398
G23	G48	2397
G50	G47	2396
G16	G27	2395
G2	G50	2394
G19	G27	2393
G7	G48	2392
G11	G30	2391
G25	G30	2390
G49	G14	2389
G17	G45	2388
G32	G25	2387
