Gene1	Gene2	EdgeWeight
G39	G9	71.22019782532776
G16	G47	69.70979254803812
G47	G16	69.5294576205982
G27	G16	69.36671872545632
G29	G18	68.75719126425436
G16	G27	67.38723046682856
G13	G30	65.07928069371002
G6	G9	63.80070341648924
G37	G24	60.55089145595936
G18	G16	60.38939640321978
G37	G27	56.55075909447934
G13	G29	52.5438870424134
G47	G27	52.30823946035648
G30	G13	52.04448977226162
G39	G42	51.03225382131913
G13	G22	50.58825167797846
G40	G9	50.49227169457263
G18	G29	50.03369828141675
G27	G47	49.85817102424606
G9	G40	49.33949399018724
G30	G29	48.901990684077305
G7	G22	48.229521055782286
G10	G44	47.60299591532616
G11	G9	47.236743303567415
G8	G9	45.37650875441161
G27	G37	44.59047425729522
G15	G23	43.299450050278224
G40	G8	41.630912667090094
G17	G49	41.33983997382342
G49	G17	41.2382997735755
G23	G4	39.998978962569005
G4	G23	39.88565331728459
G39	G8	38.288870512458736
G17	G18	37.75391740073599
G47	G37	37.576088234309246
G20	G33	37.26960698133251
G24	G22	37.06322926259614
G7	G50	36.58354680101841
G47	G24	36.31388348104887
G30	G22	36.22937069369696
G9	G29	36.20380301875674
G16	G22	36.19860443508392
G23	G15	35.6572566993944
G50	G22	35.64736099615186
G25	G42	34.814082127593984
G47	G29	34.23856565940518
G18	G27	33.888517355211874
G39	G34	33.82792652541669
G29	G13	33.71422518860249
G9	G8	33.574817879065264
G43	G28	32.861639486502064
G25	G34	32.85265121406711
G42	G24	32.84507147344985
G29	G47	32.58080131318184
G14	G44	32.44568921886356
G47	G34	32.412550795995045
G34	G42	32.39773503845459
G39	G40	32.368059462768706
G16	G37	32.29633734895313
G33	G20	31.93997992685155
G18	G49	31.69913520347347
G29	G30	31.427078452628823
G7	G23	31.0567432078266
G35	G49	30.63921593789892
G41	G49	29.90015497860983
G28	G43	29.188576185121047
G9	G18	29.159148506973978
G31	G27	28.99386221480202
G7	G4	28.60249260531328
G6	G8	28.187563605241756
G13	G18	27.82524367301332
G35	G18	27.79728403046735
G24	G42	27.478965399697756
G8	G40	27.27930862865474
G47	G39	27.171882158353164
G47	G44	26.980291184576227
G39	G11	26.956837847504293
G38	G33	26.4180888322612
G37	G47	26.08107780416618
G39	G24	25.909219627204287
G7	G15	25.89884494813141
G42	G25	25.8802430207822
G30	G43	25.75396188149453
G2	G5	25.56907883908979
G22	G13	25.513654704243724
G14	G48	25.496574189029506
G3	G1	25.454295407974424
G48	G14	25.431624570753986
G5	G2	25.367308236349523
G4	G24	25.052972478418194
G47	G42	24.940792536854453
G29	G22	24.93199777928871
G30	G18	24.761881151094126
G24	G14	24.681603018706515
G35	G48	24.31923686680257
G1	G5	24.170338291219338
G3	G9	23.992393701269087
G43	G19	23.977904068511968
G1	G3	23.82559428182497
G5	G3	23.471412361975844
G31	G37	23.395107917754206
G8	G6	22.98629231665428
G23	G7	22.67814274782222
G35	G50	22.62471839688437
G44	G33	22.57003009343161
G42	G34	22.468766500133786
G34	G25	22.403546324658063
G30	G25	22.33476437403716
G16	G18	22.17945225045211
G5	G42	22.161162460381743
G18	G30	22.13254975951359
G18	G22	22.054809808637867
G19	G43	21.946576334173884
G39	G6	21.82245154604062
G4	G15	21.80836841355889
G19	G4	21.78959241398495
G11	G8	21.609661852652447
G30	G28	21.243522329084204
G15	G7	21.24022030057639
G25	G41	21.227280236133115
G7	G47	21.141542787554112
G29	G16	20.9818636419454
G17	G20	20.91342654500087
G41	G25	20.8591782211716
G36	G43	20.836178024465287
G17	G40	20.81973800675126
G34	G39	20.733914331317383
G4	G7	20.65284717206228
G43	G44	20.602048668963867
G49	G5	20.56883462326363
G49	G18	20.54161276720136
G40	G49	20.4944381135309
G50	G7	20.42939618091341
G42	G39	20.384557759663597
G12	G33	20.31633394267657
G20	G44	20.270158694620207
G48	G35	20.21594399514036
G7	G19	20.097879092549626
G18	G17	20.04642234798427
