Gene1	Gene2	EdgeWeight
G48	G48	16.5069120573039
G21	G48	15.8132038654248
G30	G48	15.6805548579682
G14	G48	15.4337129391198
G9	G48	15.2479783578455
G44	G48	15.1951232067224
G8	G48	15.0981856856333
G2	G48	15.0554682841737
G4	G48	15.041807274124
G18	G48	15.0113617303284
G23	G48	14.965231561917
G11	G48	14.8951505585877
G19	G48	14.6847965781918
G5	G48	14.5670609379694
G6	G48	14.5383934586342
G7	G48	13.4782983308717
G27	G48	13.4752356265066
G24	G48	13.4218448800679
G3	G48	13.3667400080398
G48	G17	13.3649684264775
G28	G48	13.3484361564389
G10	G48	13.2294260613359
G29	G48	13.1711269502125
G1	G48	13.1415471869097
G17	G48	12.8938129892742
G50	G48	12.8676663165923
G21	G17	12.7970549505402
G30	G17	12.6857679277688
G49	G48	12.6784987198248
G47	G48	12.6299635857026
G14	G17	12.4850448687227
G9	G17	12.3342770521114
G44	G17	12.2929967065542
G15	G48	12.2468123002857
G45	G48	12.2184016414082
G8	G17	12.2135654977336
G2	G17	12.1774239452568
G4	G17	12.1678621736844
G18	G17	12.1440756750498
G23	G17	12.1013652832922
G11	G17	12.047317937356
G48	G46	12.011844765803
G31	G48	11.882208124855
G19	G17	11.8820847886368
G5	G17	11.7779190627673
G6	G17	11.7607834880523
G32	G48	11.6938668927571
G21	G46	11.5054685021059
G30	G46	11.4076180403536
G48	G40	11.3066192452056
G14	G46	11.2267961066373
G9	G46	11.0916559839544
G33	G48	11.0755517491264
G44	G46	11.0550155741482
G8	G46	10.9834127642074
G2	G46	10.9514777563159
G4	G46	10.9427268427224
G18	G46	10.9194745295385
G7	G17	10.9066195588867
G27	G17	10.8971536592705
G23	G46	10.8848769200457
G24	G17	10.8566918613344
G11	G46	10.8347353601886
G3	G17	10.8130426967532
G21	G40	10.8100142379568
G28	G17	10.801284078152
G30	G40	10.7284551347144
G10	G17	10.6997612651031
G19	G46	10.6841782190901
G29	G17	10.6620935640853
G1	G17	10.6282582403124
G48	G41	10.5966260154817
G5	G46	10.5951589237678
G14	G40	10.5821062455477
G6	G46	10.5758692663615
G9	G40	10.4538646341287
G48	G32	10.4347642510064
G17	G17	10.4196944602176
G50	G17	10.4056223603279
G44	G40	10.3716660986244
