Gene1	Gene2	EdgeWeight
G48	G48	10.8812873959762
G21	G48	10.2435736614679
G30	G48	9.9843462094799
G14	G48	9.80124212700204
G44	G48	9.7184232109899
G9	G48	9.65357699740416
G18	G48	9.65105036958364
G8	G48	9.64114462990979
G19	G48	9.6235553821686
G4	G48	9.60725535831513
G2	G48	9.52220024746738
G11	G48	9.46602632141479
G23	G48	9.35912729953074
G6	G48	9.24674074651868
G5	G48	9.13948504656085
G28	G48	8.97920792505565
G24	G48	8.78989559327383
G3	G48	8.75011605100865
G48	G17	8.71061850330715
G7	G48	8.58852880201695
G1	G48	8.56534909901189
G29	G48	8.56114267771061
G27	G48	8.40270905077332
G50	G48	8.38427627819074
G10	G48	8.2840089405122
G21	G17	8.19602534033124
G45	G48	8.15918304983392
G47	G48	8.14008430280495
G17	G48	8.03199445049457
G31	G48	8.02830074721595
G49	G48	8.01533323789081
G30	G17	7.98503709437742
G14	G17	7.83813503857136
G44	G17	7.77290984887594
G18	G17	7.72061171751525
G9	G17	7.71941255581384
G8	G17	7.71120442203481
G19	G17	7.701727536212
G4	G17	7.68366915893328
G15	G48	7.6768141432552
G2	G17	7.61424035685943
G11	G17	7.57028278858527
G23	G17	7.48119489806557
G6	G17	7.39535051189605
G48	G46	7.30592238744768
G5	G17	7.30566069658113
G32	G48	7.25177221137659
G28	G17	7.18989812326386
G33	G48	7.14044394665581
G48	G32	7.07429242964734
G24	G17	7.03357736755186
G3	G17	7.00202138767277
G21	G46	6.87881796732436
G7	G17	6.86938515830253
G1	G17	6.85339641094417
G29	G17	6.85060969341467
G27	G17	6.71678455200114
G50	G17	6.70814983719371
G30	G46	6.70539066199356
G21	G32	6.65350756891068
G10	G17	6.62241966678451
G14	G46	6.58364610937732
G45	G17	6.53155029378762
G44	G46	6.52629660577113
G47	G17	6.51169509227528
G18	G46	6.4843881320324
G9	G46	6.48438787407393
G30	G32	6.47753994760247
G8	G46	6.4764627589878
G19	G46	6.46450294344329
G4	G46	6.45251239769033
G31	G17	6.42848298107293
