G1 G2 0.0209889566030815
G1 G3 0.0318448620888914
G1 G4 0.0883355190468009
G1 G5 0.00218374890146602
G1 G6 0.0372764608674313
G1 G7 0.0789720115457625
G1 G8 0.0521035237287333
G1 G9 -0.0075809025763513
G1 G10 0.0189427513319021
G1 G11 0.0151708855312365
G1 G12 0.055670328992806
G1 G13 0.0298007848759303
G1 G14 -0.00962914446458875
G1 G15 0.0175467397503512
G1 G16 7.61425662611857e-06
G1 G17 0.0364339858889821
G1 G18 0.00256988525851603
G1 G19 0.0426229415534724
G1 G20 0.0385990506877658
G1 G21 0.0195271140522063
G1 G22 0.00242646569753361
G1 G23 0.0115011174238806
G1 G24 0.00134936753163982
G1 G25 0.0767025168214398
G1 G26 0.0264856783055533
G1 G27 0.00147950377867365
G1 G28 0.0109011458148604
G1 G29 0.0365705470820283
G1 G30 0.0582018724069163
G1 G31 0.0955964550455576
G1 G32 0.0304924901692173
G1 G33 0.0357572954217551
G1 G34 0.128304940283461
G1 G35 0.063955288078698
G1 G36 0.056844733548631
G1 G37 0.0227777543563908
G1 G38 0.0430646597001258
G1 G39 0.0316164973671743
G1 G40 0.0342239006773637
G1 G41 0.0325410682482581
G1 G42 0.0348985558215377
G1 G43 0.120062853311275
G1 G44 0.0296908271692723
G1 G45 0.0868697188647005
G1 G46 0.0196796974684469
G1 G47 0.0735567730132154
G1 G48 0.0955451008621682
G1 G49 0.00872147242743702
G1 G50 0.0592019824261037
G2 G1 0.0446419331898038
G2 G3 -0.0140778188923686
G2 G4 0.0328941716682747
G2 G5 0.0349679730978152
G2 G6 0.0319542076144772
G2 G7 0.0797765077079998
G2 G8 0.0300416163121962
G2 G9 -0.00626614710556518
G2 G10 0.000940870284194662
G2 G11 0.0642821423873505
G2 G12 -0.00295858851646124
G2 G13 -0.00585924382154471
G2 G14 0.0204990317359798
G2 G15 0.0211791948281387
G2 G16 -0.00684671698620786
G2 G17 0.0243263450023468
G2 G18 0.0643934862794335
G2 G19 0.0396278784494244
G2 G20 -0.0159825781899042
G2 G21 0.00555955673984342
G2 G22 0.00758488579229812
G2 G23 0.0618669942872448
G2 G24 0.000388311548190842
G2 G25 0.0104325022621085
G2 G26 0.0280262570123391
G2 G27 -0.00553319425421213
G2 G28 0.0539434964674272
G2 G29 0.00602058554207055
G2 G30 0.0287547612635232
G2 G31 0.0624308546497002
