Gene1	Gene2	EdgeWeight
G11	G49	1.0
G11	G49	1.0
G2	G48	1.0
G31	G45	1.0
G11	G19	1.0
G31	G45	1.0
G2	G27	1.0
G2	G27	1.0
G2	G48	1.0
G11	G19	1.0
G8	G10	0.999998
G14	G2	0.999998
G14	G2	0.999998
G8	G10	0.999998
G5	G23	0.999997
G14	G3	0.999997
G5	G23	0.999997
G14	G3	0.999997
G7	G14	0.999995
G7	G21	0.999995
G7	G14	0.999995
G7	G21	0.999995
G15	G8	0.999994
G27	G29	0.999994
G27	G29	0.999994
G15	G8	0.999994
G11	G28	0.999979
G11	G28	0.999979
G17	G1	0.999978
G17	G1	0.999978
G21	G44	0.999969
G21	G44	0.999969
G11	G18	0.999966
G11	G18	0.999966
G44	G14	0.999965
G44	G14	0.999965
G15	G7	0.999955
G15	G7	0.999955
G11	G44	0.999953
G11	G44	0.999953
G23	G10	0.999951
G23	G10	0.999951
G1	G50	0.999949
G1	G50	0.999949
G43	G7	0.999947
G43	G7	0.999947
G19	G1	0.999946
G19	G1	0.999946
G33	G17	0.999939
G33	G17	0.999939
G11	G17	0.999932
G11	G17	0.999932
G10	G30	0.999931
G10	G30	0.999931
G30	G11	0.999931
G30	G11	0.999931
G27	G42	0.999926
G27	G42	0.999926
G4	G24	0.999912
G4	G24	0.999912
G8	G23	0.9999
G8	G23	0.9999
G44	G21	0.999899
G44	G21	0.999899
G48	G47	0.999873
G48	G47	0.999873
G11	G31	0.999871
G11	G31	0.999871
G2	G40	0.999868
G2	G40	0.999868
G30	G48	0.999862
G30	G48	0.999862
G47	G47	0.999848
G47	G47	0.999848
G48	G9	0.999841
G48	G9	0.999841
G6	G33	0.999802
G6	G33	0.999802
G3	G28	0.999752
G3	G28	0.999752
G7	G30	0.999746
G7	G30	0.999746
G18	G50	0.999727
G18	G50	0.999727
G23	G2	0.999725
G23	G2	0.999725
G8	G5	0.999716
G8	G5	0.999716
G2	G41	0.999704
G2	G41	0.999704
G50	G28	0.9997
G50	G28	0.9997
G27	G6	0.999694
G27	G6	0.999694
G44	G5	0.999662
G44	G5	0.999662
G48	G19	0.999655
G48	G19	0.999655
G43	G39	0.999625
G43	G39	0.999625
G24	G47	0.999582
G24	G47	0.999582
G14	G29	0.999575
G14	G29	0.999575
G2	G15	0.999558
G2	G15	0.999558
G3	G33	0.999557
G3	G33	0.999557
G3	G1	0.999548
G3	G1	0.999548
G48	G37	0.999535
G48	G37	0.999535
G11	G32	0.999533
G11	G32	0.999533
G4	G5	0.999493
G4	G5	0.999493
G2	G4	0.999478
G2	G4	0.999478
G29	G23	0.999476
G29	G23	0.999476
G11	G6	0.999474
G11	G6	0.999474
G2	G2	0.999458
G2	G2	0.999458
G11	G2	0.999456
G11	G2	0.999456
G23	G3	0.999427
G23	G3	0.999427
G43	G40	0.999405
G31	G19	0.999405
G31	G19	0.999405
G43	G40	0.999405
G48	G21	0.999381
G48	G21	0.999381
G48	G48	0.999379
G48	G48	0.999379
G23	G30	0.999308
G23	G30	0.999308
G2	G46	0.999149
G2	G46	0.999149
G6	G9	0.999143
G6	G9	0.999143
G4	G6	0.999143
G4	G6	0.999143
G10	G7	0.999046
G10	G7	0.999046
G7	G2	0.999043
G7	G2	0.999043
G5	G43	0.999025
G5	G43	0.999025
G3	G31	0.999003
G3	G31	0.999003
G48	G5	0.99898
G48	G5	0.99898
G14	G39	0.998814
G14	G39	0.998814
G3	G4	0.998806
G3	G4	0.998806
G21	G4	0.99877
G21	G4	0.99877
G43	G42	0.998691
G43	G42	0.998691
G23	G6	0.998561
G23	G6	0.998561
G47	G38	0.998499
G47	G38	0.998499
G48	G8	0.998413
G48	G8	0.998413
G4	G15	0.99838
G4	G15	0.99838
G47	G4	0.998349
G47	G4	0.998349
G3	G5	0.998327
G3	G5	0.998327
G10	G44	0.998301
G10	G44	0.998301
G2	G22	0.998201
G2	G22	0.998201
G31	G22	0.998142
G31	G22	0.998142
G1	G17	0.998086
G1	G17	0.998086
G2	G42	0.997908
G2	G42	0.997908
G8	G19	0.997836
G8	G19	0.997836
G48	G23	0.997784
G48	G23	0.997784
G6	G2	0.997738
G6	G2	0.997738
G2	G32	0.997729
G2	G32	0.997729
G31	G47	0.997726
G31	G47	0.997726
G11	G14	0.997697
G11	G14	0.997697
G19	G29	0.997688
G19	G29	0.997688
G6	G8	0.997636
G6	G8	0.997636
G1	G31	0.997616
G1	G31	0.997616
G14	G4	0.997612
G14	G4	0.997612
G21	G10	0.997527
G21	G10	0.997527
G18	G28	0.997434
G18	G28	0.997434
G27	G40	0.997404
G27	G40	0.997404
G24	G3	0.997364
G24	G3	0.997364
G8	G2	0.997303
G8	G2	0.997303
G48	G10	0.99714
G48	G10	0.99714
G6	G7	0.99705
G6	G7	0.99705
G30	G6	0.997048
G30	G6	0.997048
G28	G33	0.996944
G28	G33	0.996944
G5	G8	0.996699
G5	G8	0.996699
G44	G33	0.996593
G44	G33	0.996593
G44	G11	0.996567
G44	G11	0.996567
G8	G17	0.996566
G8	G17	0.996566
G30	G23	0.996474
G30	G23	0.996474
G4	G29	0.996316
G4	G29	0.996316
G4	G30	0.996284
G4	G30	0.996284
G44	G23	0.996246
G44	G23	0.996246
G5	G50	0.996214
G5	G50	0.996214
G5	G45	0.995909
G5	G45	0.995909
G6	G15	0.995728
G6	G15	0.995728
G48	G44	0.995693
G48	G44	0.995693
G10	G9	0.99563
G10	G9	0.99563
G43	G41	0.995416
G43	G41	0.995416
G10	G18	0.995404
G10	G18	0.995404
G24	G46	0.995368
G24	G46	0.995368
G2	G21	0.995345
G2	G21	0.995345
G23	G47	0.995157
G23	G47	0.995157
G21	G29	0.995142
G21	G29	0.995142
G29	G9	0.995094
G29	G9	0.995094
G30	G2	0.994978
G30	G2	0.994978
G45	G28	0.994919
G45	G28	0.994919
G4	G27	0.994915
G4	G27	0.994915
G11	G42	0.994727
G11	G42	0.994727
G15	G27	0.994477
G15	G27	0.994477
G44	G30	0.994359
G44	G30	0.994359
G24	G40	0.994244
G24	G40	0.994244
G2	G11	0.994191
G2	G11	0.994191
G47	G1	0.994102
G47	G1	0.994102
G45	G45	0.993801
G45	G45	0.993801
G30	G43	0.993592
