edge_name,SCRIBE,GENIE3,PPCOR,GRNVBEM,SCODE,PIDC,LEAP,GRISLI,GRNBOOST2,SINCERITIES,edge_exist
G86_G86,0.0,0.0,1.0,0.61445,1.43032658231187,0.0,0.0,8930.0,0.0,0.0,0
G86_G53,0.0033111005344422,0.0047594849325536,0.0,0.244494,0.111090693215646,1.057111872112869,0.207584039473015,66.0,3.596194134192237,0.0,0
G86_G55,0.076595581140637,0.0126830027621624,0.0,0.25267,0.233863620468466,1.0064273280539515,0.301238662621542,676.0,2.864581324483188,0.0,0
G86_G99,0.101684643592743,0.0108111705485576,0.0,0.969742,0.25695737677175,1.7557601653650563,0.325428624115655,9773.0,5.555953950959832,0.0,0
G86_G95,0.020611339310141,0.0180181517381648,0.0,0.397446,0.0731956465130063,1.654040214321036,0.389413847397716,3963.0,6.7401296788767135,0.0,0
G86_G39,0.0348508328292759,0.0222131813846697,0.0,0.541642,0.486345102066289,1.2964841284708637,0.268304611113219,5125.0,9.428069192858718,0.0,0
G86_G31,0.0947608402575711,0.0435039798761782,0.0,0.689588,1.14958601240336,1.83704701297788,0.515337609571727,6389.0,14.9808588593792,0.0,0
G86_G17,0.0267001570665732,0.0072526364927872,0.0,0.248203,0.265041621043008,0.5238927553559621,0.212197860766519,799.0,0.509634521360891,0.0,0
G86_G97,0.0411718251576683,0.0057396735990188,0.0,0.67082,0.290100913774582,1.3693064527796914,0.373768348842951,1358.0,0.620715419712391,0.0254298902762582,0
G86_G48,0.0824332094366908,0.0073182996690857,0.0,0.66374,0.262345838888939,1.6037505161198349,0.170371479329623,6093.0,2.250089839986927,0.0005043718373255,0
G86_G59,0.115182477688212,0.0069309680043178,0.0,0.655534,0.115627379102366,1.1973490548267085,0.34119190073948,2710.0,0.5531528776021093,3.25548600422307e-36,0
G86_G66,0.025510934064701,0.0319326563795347,0.0,0.26409,0.135534778964437,1.5910227706852271,0.466330252062903,7765.0,12.33898548741588,7.71190628466565e-05,0
G86_G6,0.0027611958325621,0.0072035120656718,0.0,0.468571,0.600439782552482,0.6893923668635499,0.250210204036793,4186.0,2.4028175764392987,0.0,0
G86_G52,0.024803506447403,0.025670293599587,0.0,0.386722,0.688265343884056,1.864693859569417,0.381530163028049,6878.0,4.147481827761864,0.0,0
