edge_name,SCRIBE,GENIE3,PPCOR,GRNVBEM,SCODE,PIDC,LEAP,GRISLI,GRNBOOST2,SINCERITIES,edge_exist
G86_G86,0.0,0.0,1.0,0.459794,0.22067394785658,0.0,0.0,3981.0,0.0,0.0,0
G86_G53,0.0268289563200744,0.0045047467680102,0.0,0.548565,0.470405681380782,0.5589832397165932,0.286032435212052,9106.0,1.2830883486403182,0.0,0
G86_G55,0.0349921399009424,0.0046395301066234,0.0,0.466103,0.211126328997813,0.3504071145569437,0.197688570034485,4134.0,0.7462126408215236,0.0,0
G86_G99,0.138993010872299,0.0354552795573939,0.0,0.396925,0.443724845592089,1.790201419435099,0.337528526046223,8982.0,17.332360166704024,0.0011641259964891,0
G86_G95,0.0950793740986862,0.014991152824576,0.0,0.583935,0.93118297405627,1.4129678936276653,0.271309459376039,7371.0,4.605942599486761,0.0683344161817356,0
G86_G39,0.0142720312509417,0.0263361534500535,0.0,0.735485,0.580408144247075,1.5160287703599942,0.317036521627075,9879.0,9.232694798800798,0.0,0
G86_G17,0.0287190094720358,0.0071472139501029,0.0,0.419271,0.360287141096136,1.2880053044339357,0.264435666175723,6200.0,0.8699003279865026,0.058430159965122,0
G86_G31,0.109332781802849,0.0101909785255134,0.0,0.401491,0.16102333359567,1.6043031039910418,0.234430226027107,2194.0,1.6772999750987376,0.0,0
G86_G97,0.103251481996228,0.0049054093461846,0.0,0.398127,0.293682244607955,0.5038587033809696,0.213641490577238,8711.0,2.4689570913183223,0.0,0
G86_G48,0.0293189403824902,0.0060713351722375,0.0,0.393085,0.0190534975175271,0.0976520074591715,0.203357260270064,638.0,0.6935568782854352,0.027038435804478,0
G86_G59,0.0449671443636863,0.0060148244505131,0.0,0.424816,0.0667059964773544,0.0261865377261325,0.229092975296514,4471.0,0.1334830585219731,0.087907513659665,0
G86_G66,0.0598825655115242,0.010443350700743,0.0,0.402488,0.225475116586475,0.1734225240395863,0.123047961293433,9152.0,0.1817401943578527,0.0,0
