edge_name,SCRIBE,GENIE3,PPCOR,GRNVBEM,SCODE,PIDC,LEAP,GRISLI,GRNBOOST2,SINCERITIES,edge_exist
G86_G86,0.0,0.0,1.0,0.38387,0.737501917798133,0.0,0.0,8595.0,0.0,6.68599279031834e-36,0
G86_G53,0.0239503117590938,0.0161796487274635,0.0,0.911703,0.97084039025562,1.0035317571573017,0.157125934455255,3919.0,0.774285222832178,0.0,0
G86_G55,0.0261774053835588,0.0116936439129308,0.0,0.973514,0.912952682775921,0.7464934370147334,0.151961074034444,2824.0,0.461961765216991,0.0,0
G86_G99,0.0449238672580079,0.0214592954206994,0.0,0.972946,1.73073834385347,1.8768980954962813,0.406811232454325,4287.0,8.055642570183267,0.0173931851991183,0
G86_G95,0.0148051398548609,0.0390611678370408,0.0,0.883999,2.28326585989761,1.9290732513708904,0.414078625922157,7985.0,19.00501349166836,0.167671578652271,0
G86_G39,0.0035851070943806,0.0069096918854416,0.0,0.399578,0.361454560737344,0.953620250166496,0.14251725894171,4188.0,0.95924594265041,0.0,0
G86_G31,0.0587440210202546,0.0058852427382513,0.0,0.753641,0.290877376397342,0.1593424598728861,0.215718545598879,9318.0,0.6930808365788695,0.21926625857315,0
G86_G17,0.0067740323376187,0.0035161675949278,0.0,0.832196,1.90237816003482,1.2112317713037255,0.146738108174381,6703.0,0.0760870320701251,2.5333079154614e-36,0
G86_G97,0.003338116473233,0.003177073226124,0.0,0.682488,0.995205599136967,0.7850912740429684,0.253821290161522,8364.0,0.2168970373835442,0.0,0
G86_G48,0.0355442628266554,0.0010786409119235,0.0,0.503262,0.858013586529738,1.7604821814524911,0.29911621252204,5211.0,0.5715612383030831,0.092675625282828,0
G86_G59,0.0388947672962762,0.0048219340166709,0.0,0.423932,3.18271229357179,0.6027900353305562,0.246887366188162,9118.0,0.5034306878450988,0.0,0
G86_G66,0.0505899748591856,0.0162904638041001,0.0,0.957481,0.0627895204661508,0.7780401500407658,0.159705094648566,3603.0,0.4353617720699488,0.0,0
G86_G6,0.0070470432437732,0.0116254165069312,0.0,0.467991,2.14053545734614,1.4453552485270833,0.208041342146525,7833.0,2.391869713702438,0.0,0
G86_G52,0.0272417541699137,0.010260619363068,0.0,0.939125,0.0808766454861048,1.5914465066737464,0.155501418062137,8465.0,0.6419397858879244,0.0,0
G86_G46,0.054176091379771,0.0059712536896426,0.0,0.873925,0.811339169398679,1.556273703842195,0.242577411794683,6072.0,2.49059096282332,0.0017197020275121,0
G86_G24,0.0487916625015572,0.0032667330591976,0.0,0.980416,0.197102652515863,0.3164764780064982,0.219444039703369,4732.0,0.0982365385160531,0.0021111634677978,0
G86_G47,0.0245253094665195,0.0040908421633281,0.0,0.634908,0.451361968942026,1.0215614465359462,0.109121025072946,4532.0,0.3976647513255505,5.3301822122385695e-36,0
G86_G76,0.051064381738193,0.0030114023236164,0.0,0.399127,1.09353901743742,1.4595130082285177,0.209859455190349,7445.0,0.1138158019008334,0.0,0
G86_G72,0.0156474079540768,0.0018304657555843,0.0,0.430007,0.839516282271888,0.8880019016468534,0.16461376068573,3880.0,0.3126358556789047,0.0,0
G86_G10,0.0662402761434396,0.0035046279587931,0.0,0.991872,0.494624500729437,0.9278851114153448,0.187697948159971,9645.0,0.2757935700484119,0.0,0
G86_G1,0.0596240798076025,0.0048600067858005,0.0,0.527055,0.425463375513816,0.1013470163495811,0.12987256751894,9654.0,0.674820013592392,0.0,0
G86_G29,0.0065644322399163,0.0037142653618468,0.0,0.64746,0.437779861492142,0.8199471723054466,0.302002988149708,7612.0,0.2456863143003934,0.0,0
G86_G70,0.02638901353452,0.0074241364651267,0.0,0.980886,1.30431819850179,0.2720330088104951,0.162539126002636,5436.0,0.435238510705597,0.0,0
G86_G65,0.0293760898295279,0.0069558103905092,0.0,0.380435,0.0248212637453455,0.2186042486520018,0.134252138836853,8417.0,0.9043047937423576,0.0054412825667287,0
G86_G7,0.0478246881541436,0.0061371893083654,0.0,0.365162,0.0760435278613042,0.6908193583387254,0.168189064675338,1222.0,0.0012005486024383,1.59371429317606e-36,0
G86_G79,0.0080276447680993,0.0157613396681952,0.0,0.973007,0.20079294719637,1.8589109129693435,0.42673211871603,7793.0,3.872773228345068,0.0031613296281764,0
G86_G85,0.0396470790725682,0.002108358454026,0.0,0.505965,1.13179030746304,0.522292227066778,0.231041585487402,7156.0,0.6432533193504014,0.0072210201393792,0
