Gene1	Gene2	EdgeWeight
G31	G40	1.0
G17	G13	1.0
G50	G4	1.0
G31	G40	1.0
G50	G4	1.0
G17	G13	1.0
G11	G20	0.999998
G27	G17	0.999998
G11	G20	0.999998
G31	G41	0.999998
G27	G17	0.999998
G31	G41	0.999998
G31	G50	0.999998
G31	G50	0.999998
G31	G39	0.999997
G31	G39	0.999997
G23	G32	0.999996
G23	G32	0.999996
G50	G6	0.999994
G50	G6	0.999994
G39	G39	0.999993
G39	G39	0.999993
G17	G7	0.999992
G17	G7	0.999992
G17	G11	0.999992
G41	G16	0.999992
G41	G16	0.999992
G17	G11	0.999992
G18	G20	0.999991
G18	G20	0.999991
G39	G47	0.999987
G39	G47	0.999987
G50	G14	0.999986
G50	G14	0.999986
G41	G32	0.999979
G41	G32	0.999979
G17	G31	0.999976
G17	G31	0.999976
G46	G27	0.999975
G46	G27	0.999975
G11	G11	0.999969
G11	G11	0.999969
G11	G42	0.999963
G11	G42	0.999963
G32	G20	0.999962
G32	G20	0.999962
G27	G33	0.999956
G27	G33	0.999956
G11	G13	0.999955
G11	G13	0.999955
G11	G23	0.999939
G11	G23	0.999939
G4	G4	0.999937
G4	G4	0.999937
G41	G41	0.999936
G41	G41	0.999936
G3	G50	0.999919
G3	G50	0.999919
G13	G18	0.999901
G13	G18	0.999901
G27	G20	0.999896
G27	G20	0.999896
G39	G3	0.999895
G39	G3	0.999895
G39	G8	0.999882
G39	G8	0.999882
G18	G18	0.999876
G18	G18	0.999876
G41	G14	0.999875
G41	G14	0.999875
G31	G29	0.999872
G31	G29	0.999872
G16	G32	0.999869
G16	G32	0.999869
G20	G11	0.999852
G20	G11	0.999852
G32	G27	0.999827
G32	G27	0.999827
G27	G27	0.999766
G27	G27	0.999766
G17	G27	0.999733
G17	G27	0.999733
G27	G43	0.999701
G27	G43	0.999701
G11	G10	0.99968
G11	G10	0.99968
G41	G4	0.999671
G41	G4	0.999671
G23	G3	0.999637
G23	G3	0.999637
G29	G46	0.999554
G29	G46	0.999554
G20	G42	0.99948
G20	G42	0.99948
G20	G41	0.999478
G20	G41	0.999478
G17	G21	0.999477
G17	G21	0.999477
G3	G6	0.999471
G3	G6	0.999471
G11	G29	0.999469
G11	G29	0.999469
G20	G27	0.999451
G20	G27	0.999451
G11	G27	0.999373
G11	G27	0.999373
G31	G47	0.999295
G31	G47	0.999295
G35	G23	0.999281
G35	G23	0.999281
G31	G24	0.999155
G31	G24	0.999155
G31	G17	0.99915
G31	G17	0.99915
G20	G1	0.999109
G20	G1	0.999109
G46	G17	0.998821
G46	G17	0.998821
G11	G5	0.998814
G11	G5	0.998814
G31	G43	0.998806
G31	G43	0.998806
G11	G40	0.998806
G11	G40	0.998806
G11	G12	0.998804
G11	G12	0.998804
G27	G12	0.998741
G27	G12	0.998741
G32	G32	0.998739
G32	G32	0.998739
G17	G33	0.998689
G17	G33	0.998689
G31	G33	0.998616
G31	G33	0.998616
G14	G16	0.99853
G14	G16	0.99853
G3	G47	0.99849
G3	G47	0.99849
G17	G5	0.998418
G17	G5	0.998418
G18	G14	0.998397
G18	G14	0.998397
G17	G9	0.99831
G17	G9	0.99831
G4	G3	0.998282
G4	G3	0.998282
G50	G39	0.998133
G17	G4	0.998133
G17	G4	0.998133
G50	G39	0.998133
G20	G18	0.998115
G20	G18	0.998115
G17	G42	0.99805
G17	G42	0.99805
G35	G45	0.997759
G35	G45	0.997759
G20	G35	0.997726
G20	G35	0.997726
G46	G41	0.997685
G46	G41	0.997685
G27	G45	0.997584
G27	G45	0.997584
G32	G23	0.997367
G32	G23	0.997367
G29	G39	0.997225
G29	G39	0.997225
G17	G38	0.997114
G17	G38	0.997114
G11	G32	0.996944
G11	G32	0.996944
G41	G31	0.996857
G41	G31	0.996857
G39	G50	0.996821
G39	G50	0.996821
G27	G32	0.99671
G27	G32	0.99671
G46	G11	0.996209
G46	G11	0.996209
G11	G17	0.996085
G11	G17	0.996085
G50	G25	0.996072
G50	G25	0.996072
G31	G23	0.995922
G31	G23	0.995922
G31	G35	0.99591
G31	G35	0.99591
G39	G18	0.995899
G39	G18	0.995899
G50	G11	0.99574
G50	G11	0.99574
G16	G11	0.995472
G16	G11	0.995472
G17	G17	0.995459
G17	G17	0.995459
G50	G47	0.995303
G23	G20	0.995303
G50	G47	0.995303
G23	G20	0.995303
G8	G17	0.995232
G8	G17	0.995232
G6	G31	0.995092
G6	G31	0.995092
G18	G42	0.995029
G18	G42	0.995029
G29	G43	0.994992
G29	G43	0.994992
G46	G35	0.994973
G46	G35	0.994973
G32	G42	0.994595
G32	G42	0.994595
G32	G46	0.994581
G32	G46	0.994581
G50	G10	0.994522
G50	G10	0.994522
G23	G43	0.994517
G23	G43	0.994517
G13	G23	0.994457
G13	G23	0.994457
G41	G23	0.994409
G41	G23	0.994409
G17	G14	0.993785
G17	G14	0.993785
G27	G35	0.993664
G27	G35	0.993664
G35	G18	0.993566
G35	G18	0.993566
G35	G20	0.993497
G35	G20	0.993497
G31	G1	0.993364
G31	G1	0.993364
G27	G11	0.993066
G27	G11	0.993066
G32	G18	0.992954
G32	G18	0.992954
G21	G32	0.992805
G21	G32	0.992805
G17	G18	0.992761
G17	G18	0.992761
G42	G28	0.992693
G42	G28	0.992693
G11	G24	0.992414
G11	G24	0.992414
G39	G1	0.992361
G39	G1	0.992361
G32	G11	0.992125
G32	G11	0.992125
G14	G27	0.991679
G14	G27	0.991679
G17	G20	0.991594
G17	G20	0.991594
G31	G3	0.991458
G31	G3	0.991458
G17	G35	0.991282
G17	G35	0.991282
G11	G18	0.991276
G11	G18	0.991276
G20	G6	0.9909
G20	G6	0.9909
G31	G45	0.990809
G31	G45	0.990809
G3	G46	0.990351
G3	G46	0.990351
G46	G31	0.990203
G46	G31	0.990203
G14	G4	0.989964
G14	G4	0.989964
G40	G50	0.989714
G40	G50	0.989714
G8	G30	0.989019
G8	G30	0.989019
G50	G16	0.98887
G50	G16	0.98887
G42	G33	0.988857
G42	G33	0.988857
G39	G24	0.988686
G39	G24	0.988686
G8	G46	0.988543
G8	G46	0.988543
G46	G28	0.988531
G46	G28	0.988531
G46	G26	0.988439
G46	G26	0.988439
G20	G40	0.988421
G20	G40	0.988421
G1	G43	0.988386
G1	G43	0.988386
G3	G30	0.988164
G3	G30	0.988164
G3	G20	0.988096
G3	G20	0.988096
G43	G21	0.988049
G43	G21	0.988049
G46	G16	0.98802
G46	G16	0.98802
G32	G29	0.987806
G32	G29	0.987806
G7	G47	0.987789
G7	G47	0.987789
G32	G49	0.986901
G32	G49	0.986901
G29	G1	0.98686
G29	G1	0.98686
G30	G16	0.986375
G30	G16	0.986375
G23	G11	0.986145
G23	G11	0.986145
G4	G6	0.98559
G4	G6	0.98559
G31	G6	0.985128
G31	G6	0.985128
G39	G29	0.984462
G39	G29	0.984462
G32	G8	0.984318
G32	G8	0.984318
G23	G18	0.982351
G23	G18	0.982351
G46	G13	0.982139
G46	G13	0.982139
G32	G35	0.981392
G32	G35	0.981392
G42	G47	0.981176
G42	G47	0.981176
G35	G30	0.980607
G35	G30	0.980607
G4	G14	0.980528
G4	G14	0.980528
G14	G32	0.980445
G14	G32	0.980445
G14	G41	0.979948
G14	G41	0.979948
G45	G29	0.978383
G45	G29	0.978383
G3	G33	0.978248
G3	G33	0.978248
G43	G26	0.978211
G43	G26	0.978211
G1	G31	0.977869
G1	G31	0.977869
G7	G39	0.977784
G7	G39	0.977784
G8	G50	0.977407
G8	G50	0.977407
G43	G32	0.977182
G43	G32	0.977182
