Gene1	Gene2	EdgeWeight
G10	G39	1.0
G10	G39	1.0
G48	G16	1.0
G22	G22	1.0
G2	G17	1.0
G20	G33	1.0
G46	G2	1.0
G46	G2	1.0
G48	G16	1.0
G22	G22	1.0
G2	G17	1.0
G20	G33	1.0
G46	G48	0.999999
G2	G12	0.999999
G2	G24	0.999999
G46	G48	0.999999
G2	G12	0.999999
G2	G24	0.999999
G22	G38	0.999998
G22	G38	0.999998
G46	G29	0.999997
G46	G29	0.999997
G48	G24	0.999995
G48	G24	0.999995
G29	G45	0.999987
G29	G45	0.999987
G22	G48	0.999984
G22	G48	0.999984
G48	G11	0.999982
G48	G11	0.999982
G24	G22	0.99998
G24	G22	0.99998
G46	G46	0.999975
G46	G46	0.999975
G22	G46	0.999966
G22	G46	0.999966
G11	G7	0.999965
G11	G7	0.999965
G39	G13	0.999963
G39	G13	0.999963
G42	G13	0.999958
G42	G13	0.999958
G22	G29	0.999948
G22	G29	0.999948
G46	G22	0.999941
G46	G22	0.999941
G11	G27	0.99992
G11	G27	0.99992
G11	G26	0.9999
G11	G26	0.9999
G38	G12	0.999885
G38	G12	0.999885
G22	G42	0.999874
G22	G42	0.999874
G22	G2	0.999855
G22	G2	0.999855
G2	G23	0.999841
G2	G23	0.999841
G45	G46	0.999817
G45	G46	0.999817
G20	G10	0.999793
G20	G10	0.999793
G39	G38	0.999726
G39	G38	0.999726
G22	G23	0.999722
G22	G23	0.999722
G11	G10	0.9997
G11	G10	0.9997
G13	G42	0.999695
G13	G42	0.999695
G4	G39	0.999691
G4	G39	0.999691
G48	G46	0.999653
G48	G46	0.999653
G16	G39	0.999584
G48	G22	0.999584
G48	G22	0.999584
G16	G39	0.999584
G48	G2	0.999557
G48	G2	0.999557
G13	G31	0.999527
G13	G31	0.999527
G17	G33	0.999459
G17	G33	0.999459
G24	G23	0.999455
G24	G23	0.999455
G23	G24	0.999454
G23	G24	0.999454
G29	G16	0.999373
G29	G16	0.999373
G10	G16	0.99936
G10	G16	0.99936
G2	G22	0.999322
G2	G22	0.999322
G11	G5	0.999241
G11	G5	0.999241
G42	G18	0.999178
G42	G18	0.999178
G46	G32	0.999141
G46	G32	0.999141
G46	G35	0.999097
G46	G35	0.999097
G2	G38	0.999029
G2	G38	0.999029
G24	G24	0.998958
G24	G24	0.998958
G20	G26	0.998924
G20	G26	0.998924
G23	G45	0.998908
G23	G45	0.998908
G38	G35	0.998796
G38	G35	0.998796
G24	G29	0.998772
G24	G29	0.998772
G45	G22	0.99868
G45	G22	0.99868
G24	G48	0.998645
G24	G48	0.998645
G29	G13	0.998608
G29	G13	0.998608
G17	G31	0.998497
G17	G31	0.998497
G26	G20	0.998485
G26	G20	0.998485
G38	G18	0.998482
G38	G18	0.998482
G42	G2	0.998466
G42	G2	0.998466
G11	G25	0.998394
G11	G25	0.998394
G20	G3	0.998373
G20	G3	0.998373
G48	G48	0.998369
G48	G48	0.998369
G46	G45	0.998303
G46	G45	0.998303
G46	G38	0.998283
G46	G38	0.998283
G23	G27	0.998248
G23	G27	0.998248
G10	G24	0.998228
G10	G24	0.998228
G48	G25	0.99822
G48	G25	0.99822
