Gene1	Gene2	EdgeWeight
G11	G4	2499
G50	G4	2498
G29	G4	2497
G3	G4	2496
G29	G5	2495
G3	G5	2494
G11	G3	2493
G50	G5	2492
G50	G3	2491
G29	G6	2490
G22	G1	2489
G3	G3	2488
G29	G3	2487
G3	G6	2486
G36	G2	2485
G36	G1	2484
G11	G6	2483
G22	G2	2482
G50	G6	2481
G4	G1	2480
G4	G2	2479
G36	G3	2478
G11	G5	2477
G50	G2	2476
G11	G2	2475
G22	G3	2474
G29	G7	2473
G3	G7	2472
G3	G2	2471
G29	G2	2470
G11	G7	2469
G50	G7	2468
G21	G1	2467
G4	G3	2466
G36	G4	2465
G11	G1	2464
G22	G4	2463
G50	G1	2462
G36	G5	2461
G3	G1	2460
G21	G2	2459
G29	G1	2458
G29	G8	2457
G3	G8	2456
G1	G30	2455
G9	G30	2454
G11	G8	2453
G38	G18	2452
G4	G4	2451
G42	G46	2450
G30	G23	2449
G22	G5	2448
G50	G8	2447
G37	G39	2446
G33	G18	2445
G7	G39	2444
G5	G27	2443
G23	G18	2442
G21	G20	2441
G18	G46	2440
G21	G46	2439
G34	G46	2438
G17	G46	2437
G42	G12	2436
G14	G32	2435
G10	G39	2434
G14	G35	2433
G31	G35	2432
G28	G30	2431
G32	G46	2430
G2	G5	2429
G15	G14	2428
G46	G39	2427
G10	G30	2426
G44	G46	2425
G31	G20	2424
G13	G17	2423
G12	G39	2422
G37	G30	2421
G43	G46	2420
G30	G46	2419
G41	G32	2418
G23	G30	2417
G16	G49	2416
G43	G39	2415
G45	G39	2414
G23	G20	2413
G48	G39	2412
G20	G18	2411
G34	G12	2410
G20	G15	2409
G41	G46	2408
G18	G10	2407
G1	G20	2406
G47	G30	2405
G48	G46	2404
G15	G39	2403
G7	G1	2402
G47	G12	2401
G9	G20	2400
G43	G43	2399
G8	G47	2398
G47	G46	2397
G46	G30	2396
G16	G26	2395
G44	G12	2394
G39	G46	2393
G39	G32	2392
G14	G12	2391
G43	G20	2390
G4	G18	2389
G45	G46	2388
G39	G12	2387
G34	G20	2386
G1	G46	2385
G2	G35	2384
G46	G37	2383
G4	G5	2382
G12	G43	2381
G18	G30	2380
G9	G38	2379
G25	G15	2378
G14	G23	2377
G32	G20	2376
G8	G46	2375
G46	G43	2374
G5	G46	2373
G30	G10	2372
G38	G35	2371
G35	G5	2370
G6	G19	2369
G47	G18	2368
G47	G14	2367
G21	G3	2366
G33	G1	2365
G25	G14	2364
G35	G20	2363
G26	G14	2362
G48	G18	2361
G7	G14	2360
G36	G6	2359
G16	G18	2358
G26	G26	2357
G35	G46	2356
G37	G43	2355
G39	G20	2354
G45	G20	2353
G42	G20	2352
G19	G38	2351
G9	G12	2350
G10	G46	2349
G47	G49	2348
G19	G46	2347
G44	G14	2346
G8	G39	2345
G6	G35	2344
G17	G20	2343
G5	G5	2342
G9	G35	2341
G46	G5	2340
G43	G37	2339
G13	G46	2338
G12	G46	2337
G7	G46	2336
G19	G12	2335
G20	G17	2334
G9	G46	2333
G6	G10	2332
G26	G12	2331
G13	G32	2330
G40	G19	2329
G5	G39	2328
G17	G38	2327
G35	G38	2326
G7	G2	2325
G35	G30	2324
G17	G10	2323
G28	G46	2322
G6	G43	2321
G6	G23	2320
G18	G38	2319
G21	G30	2318
G6	G18	2317
G13	G38	2316
G45	G43	2315
G47	G15	2314
G15	G46	2313
G35	G39	2312
G32	G14	2311
G21	G38	2310
G12	G5	2309
G31	G43	2308
G2	G17	2307
G49	G18	2306
G15	G43	2305
G18	G20	2304
G28	G20	2303
G20	G49	2302
G16	G9	2301
G45	G37	2300
G5	G43	2299
G12	G14	2298
G16	G19	2297
G8	G18	2296
G10	G38	2295
G9	G16	2294
G32	G30	2293
G2	G18	2292
G28	G24	2291
G48	G37	2290
G16	G35	2289
G27	G12	2288
G48	G12	2287
G15	G13	2286
G24	G12	2285
G48	G38	2284
G14	G46	2283
G36	G46	2282
G27	G43	2281
G18	G18	2280
G14	G43	2279
G34	G10	2278
G1	G38	2277
G48	G43	2276
G24	G31	2275
G37	G5	2274
G45	G30	2273
G8	G37	2272
G5	G37	2271
G24	G40	2270
G42	G23	2269
G29	G9	2268
G49	G34	2267
G46	G46	2266
G46	G18	2265
G17	G23	2264
G28	G10	2263
G31	G18	2262
G46	G27	2261
G31	G1	2260
G39	G23	2259
G26	G9	2258
G39	G35	2257
G3	G9	2256
G6	G46	2255
G32	G9	2254
G30	G32	2253
G23	G38	2252
G10	G43	2251
G16	G12	2250
G37	G37	2249
G8	G19	2248
G18	G47	2247
G4	G43	2246
G43	G5	2245
G22	G6	2244
G1	G10	2243
G33	G46	2242
G41	G8	2241
G37	G18	2240
G13	G39	2239
G38	G25	2238
