Gene1	Gene2	EdgeWeight
G48	G10	7.7772598299628
G22	G10	7.24092115157829
G46	G10	7.22950174628187
G48	G20	7.03272292684129
G2	G10	7.02729901160563
G29	G10	7.02695639774892
G24	G10	7.00526340196565
G38	G10	6.98715780204673
G17	G10	6.88487736007604
G11	G10	6.74618993002748
G48	G7	6.73996625928359
G46	G20	6.66887440156218
G22	G20	6.62250069286864
G13	G10	6.59570195055912
G23	G10	6.56175409416178
G39	G10	6.53318386958451
G2	G20	6.47075658301122
G29	G20	6.42635912700127
G17	G20	6.33830147357178
G38	G20	6.30255366127392
G24	G20	6.28361016160419
G22	G7	6.26681048999676
G42	G10	6.26416303880489
G46	G7	6.24363851846013
G16	G10	6.18128351131584
G11	G20	6.10202053658923
G29	G7	6.08054301247129
G24	G7	6.0797719707908
G38	G7	6.07419182397765
G2	G7	6.07397298995539
G33	G10	6.05022005882743
G26	G10	6.01574260406238
G39	G20	5.9678391790593
G17	G7	5.93632031430805
G23	G20	5.9241873342906
G45	G10	5.90657561120078
G11	G7	5.86279784566287
G18	G10	5.83478274803339
G13	G7	5.77877733153463
G13	G20	5.77207171913532
G42	G20	5.7296239751262
G23	G7	5.69772453653033
G39	G7	5.65898619267167
G16	G20	5.6372353786846
G3	G10	5.4779307867256
G4	G10	5.46999104951541
G42	G7	5.43713438385423
G45	G20	5.39566542933471
G33	G7	5.36687552741068
G16	G7	5.35205110158475
G26	G20	5.28971297454171
G26	G7	5.27460630529759
G18	G20	5.23632134058338
G45	G7	5.11065541054312
G18	G7	5.08356405831599
G33	G20	5.08249668839276
G48	G24	5.06187791049536
G48	G35	4.97285587812951
G4	G20	4.86791640706154
G3	G7	4.86006506059316
G4	G7	4.76900885600356
G12	G10	4.75746373267907
G46	G35	4.74206690873762
G22	G35	4.70477337341079
G22	G24	4.69921546132956
G20	G10	4.6907270110319
G46	G24	4.68513411586452
G3	G20	4.6353187960244
G2	G35	4.60421345585846
G48	G48	4.60367619435555
G12	G20	4.56916352727386
G24	G24	4.5670124075622
G29	G35	4.5632902777243
G29	G24	4.56107723933194
G2	G24	4.55433192729723
G38	G24	4.54155552776068
G17	G35	4.48377969599553
G38	G35	4.4820729259746
G17	G24	4.46977485830666
G48	G42	4.43499035897704
G24	G35	4.43360386460257
G27	G10	4.3960011918779
G11	G24	4.38199526302336
G11	G35	4.3442235714426
G13	G24	4.30647811958106
G46	G48	4.30337017914893
