Gene1	Gene2	EdgeWeight
G39	G45	0.2089072147817369
G45	G39	0.1757473961744712
G8	G29	0.1744030744556096
G23	G21	0.1606193684387898
G5	G13	0.1596256547390101
G38	G36	0.1512648413417747
G9	G13	0.1437582140881908
G22	G21	0.1413950865842992
G29	G8	0.1377017405309206
G6	G49	0.1368110159833043
G21	G22	0.1357973558139122
G36	G38	0.1353146597892139
G19	G2	0.134412767831967
G16	G10	0.1341808445194557
G21	G23	0.1335709884827537
G24	G40	0.1329692586271325
G50	G3	0.1318278317101094
G10	G12	0.1314791617814303
G12	G10	0.1310932536939912
G23	G22	0.1291565049589318
G25	G26	0.1240975482878453
G33	G50	0.1234020641109948
G14	G10	0.1226536527633465
G50	G33	0.1225777771815444
G10	G16	0.1218829969043345
G43	G44	0.120949719068141
G10	G14	0.1207968987890708
G47	G46	0.1190452891475776
G21	G8	0.1154850902064848
G21	G34	0.1144825058795523
G16	G2	0.1136417955649284
G6	G47	0.1131950395648166
G5	G9	0.1119172369415403
G33	G48	0.1117729685799103
G30	G49	0.1114731576659553
G36	G22	0.1107075869314889
G7	G13	0.1102673121300953
G16	G14	0.1101660010815812
G42	G45	0.1092632645314367
G13	G5	0.1088694516972649
G12	G4	0.1072245351361932
G6	G46	0.1060106328630225
G22	G23	0.1048396293068119
G49	G6	0.1044144940150148
G13	G9	0.1041074623198231
G10	G2	0.1039716559057745
G39	G43	0.103863898892924
G12	G2	0.1037255843937306
G30	G6	0.103095649052828
G43	G1	0.1019339437300387
G14	G12	0.1013898822398208
G47	G6	0.1012858555901386
G7	G31	0.100732590543314
G23	G34	0.1005194614156728
G43	G39	0.1005021044641818
G3	G50	0.0998695572042706
G1	G48	0.0997683156993902
G41	G45	0.0990149619212515
G12	G14	0.0989054813437045
G33	G3	0.0985215410517324
G1	G3	0.0984448476055588
G49	G30	0.0978200324425256
G36	G21	0.0971893649318189
G45	G43	0.0963906485524314
G34	G21	0.0961971709852603
G38	G21	0.095968136697206
G1	G43	0.0951245206032423
G19	G33	0.0950063822415793
G19	G10	0.0941034861469524
G8	G36	0.0939336152080028
G38	G8	0.0928277036101855
G22	G34	0.0922441526543385
G41	G35	0.0911657680898634
G40	G24	0.0908797098057141
G46	G48	0.0905584925636934
G1	G44	0.0903913567517237
G7	G48	0.0903708739020102
G8	G22	0.0899290175254201
G8	G21	0.0895643363866221
G45	G41	0.0895156550767845
G50	G48	0.0890776785812835
G21	G26	0.0885306598608528
G14	G16	0.0884481713913437
G6	G30	0.0871608994442683
G16	G12	0.0871151618199902
G12	G16	0.0857572096345059
G16	G19	0.0853339306010471
G40	G38	0.0852786619351975
G38	G29	0.0852760610123503
G38	G34	0.0849514250975225
G12	G17	0.0848054535092062
G43	G45	0.084421922992003
G8	G38	0.0843065661606863
G4	G31	0.0837572319150638
G2	G10	0.083063383558957
G3	G1	0.0830548345021144
G22	G36	0.082754361741879
G26	G25	0.0823044571767303
G4	G12	0.0815167024088029
G35	G37	0.0813550300982395
G35	G45	0.0810212686272573
G9	G5	0.0801518060058138
G34	G22	0.0800696543637689
G21	G38	0.0797848069351547
G26	G28	0.0780114641973996
G23	G8	0.0780012035012223
G40	G36	0.0776860687965289
G36	G23	0.0776810425462802
G33	G46	0.0773420555367297
G35	G41	0.0771037392287388
G4	G14	0.0770304373265965
G1	G46	0.0768177159748522
G10	G19	0.0766381889505306
G10	G4	0.0766325945344027
G17	G38	0.0765417562051294
G23	G26	0.0755007369554577
G26	G15	0.0751689993190792
G30	G47	0.0748901772258356
G30	G28	0.0747925748124012
G34	G26	0.074400645725581
G2	G19	0.0739374025969716
G40	G17	0.0734857994823426
G45	G42	0.0732283334932561
G8	G23	0.0731097884615182
G6	G48	0.0728846522094483
G44	G25	0.0725870635225682
G14	G19	0.0724493283110889
G22	G38	0.0719065182966539
G36	G13	0.0713069382102325
G46	G33	0.0711342986309478
G47	G33	0.0704516218475422
G42	G35	0.0700342967247522
G40	G29	0.0699883859078176
G21	G4	0.069923870947192
G45	G35	0.0696692508325538
G31	G4	0.0696348288359312
G30	G24	0.0695405774958869
G31	G14	0.0694435844769422
G14	G2	0.069115119821938
G7	G5	0.0685987083101879
G1	G33	0.0685946671901265
G44	G43	0.0683614214216815
G29	G40	0.068230590042928
G4	G10	0.0680141844521713
G12	G19	0.0675949305289072
G14	G37	0.0667257936193647
G6	G33	0.0665791980765715
G31	G2	0.0662448834765888
G22	G8	0.0662360443232086
G34	G23	0.0659921551338836
G33	G47	0.0659759357186059
G21	G36	0.0652325903188971
G12	G38	0.0648396119200404
G14	G4	0.0646269427427343
G17	G36	0.0645220572155173
G47	G48	0.0642288886269758
G43	G4	0.063875545660383
G39	G35	0.0637128013070605
G47	G30	0.0635092896870962
G38	G22	0.0631541865362111
G42	G39	0.0628822550978473
G36	G9	0.062866500677759
G29	G38	0.0628069121001161
G3	G42	0.0621121149456447
G15	G29	0.0620144727878211
G46	G6	0.0617355522858804
G38	G23	0.0610991634056061
G36	G17	0.0609923016705066
G42	G41	0.0608713256713206
G39	G41	0.0602090280757446
G47	G28	0.0600017637955753
G8	G34	0.059825481305979
G7	G9	0.0598248273253581
G14	G31	0.0597530494557274
G41	G39	0.0597017435529774
G19	G6	0.059082004531279
G47	G49	0.0583541281756894
G31	G7	0.0582918223488282
G23	G38	0.0577080335939383
G1	G7	0.0573535593701802
G38	G17	0.057285440289632
G50	G7	0.0571726859639942
G36	G8	0.0570851980095458
G44	G1	0.0568822387565753
G33	G7	0.0568078976783733
G19	G49	0.0567308373680648
G46	G49	0.0565334196530171
G5	G7	0.0562930405738022
G12	G36	0.0561683181240575
G43	G47	0.0558067768652155
G46	G7	0.0554093582641024
G30	G46	0.055244957321103
G49	G48	0.0551623158682274
G50	G42	0.0547863179071372
G20	G34	0.0544084520972968
G2	G12	0.0542994568211283
G22	G26	0.0542540500485902
G29	G15	0.0536456839330988
G21	G15	0.0536410050092456
G21	G29	0.0535187281832556
G6	G7	0.0527725796981726
G29	G36	0.0527389683852928
G33	G6	0.0527006825676124
G39	G42	0.0526456989344602
G49	G47	0.0526372218204436
G2	G14	0.0525711925476785
G35	G39	0.0525465742970717
G26	G34	0.052515377578737
