G9	G13	1.981855485168682
G13	G9	1.981855485168682
G5	G13	1.9781158319765464
G13	G5	1.9781158319765464
G35	G42	1.9760162055665789
G42	G35	1.9760162055665789
G24	G40	1.9663065041060002
G40	G24	1.9663065041060002
G35	G41	1.9606420007367755
G41	G35	1.9606420007367755
G5	G9	1.9601099543481242
G9	G5	1.9601099543481242
G39	G45	1.957115704636701
G45	G39	1.957115704636701
G14	G16	1.956819063778688
G16	G14	1.956819063778688
G10	G16	1.955241674007032
G16	G10	1.955241674007032
G10	G12	1.9549274202123703
G12	G10	1.9549274202123703
G39	G41	1.953671669231922
G41	G39	1.953671669231922
G10	G14	1.9437789074082255
G14	G10	1.9437789074082255
G41	G42	1.9424048136425012
G42	G41	1.9424048136425012
G12	G14	1.9309057518348114
G14	G12	1.9309057518348114
G8	G29	1.9239689538931932
G29	G8	1.9239689538931932
G35	G37	1.9234869592333106
G37	G35	1.9234869592333106
G30	G49	1.9203855797481375
G49	G30	1.9203855797481375
G8	G21	1.9162883005596814
G21	G8	1.9162883005596814
G1	G3	1.914798999899244
G3	G1	1.914798999899244
G43	G45	1.9144388181232368
G45	G43	1.9144388181232368
G35	G39	1.9125400885755923
G39	G35	1.9125400885755923
G4	G12	1.9098578289930366
G12	G4	1.9098578289930366
G2	G19	1.9096942024117582
G19	G2	1.9096942024117582
G22	G36	1.9092686632387017
G36	G22	1.9092686632387017
G17	G40	1.9089550914954732
G40	G17	1.9089550914954732
G25	G44	1.904084345187922
G44	G25	1.904084345187922
G12	G16	1.90039780076762
G16	G12	1.90039780076762
G2	G16	1.8941897692152754
G16	G2	1.8941897692152754
G36	G38	1.8936741256588137
G38	G36	1.8936741256588137
G33	G50	1.8915445059355758
G50	G33	1.8915445059355758
G16	G19	1.8913488670765974
G19	G16	1.8913488670765974
G21	G22	1.8911531962249708
G22	G21	1.8911531962249708
G21	G26	1.888386649770855
G26	G21	1.888386649770855
G7	G31	1.8846010307917338
G31	G7	1.8846010307917338
G22	G23	1.8826784189555679
G23	G22	1.8826784189555679
G34	G36	1.882668739121808
G36	G34	1.882668739121808
G35	G45	1.8824838491224503
G45	G35	1.8824838491224503
G4	G43	1.8821246397917095
G43	G4	1.8821246397917095
G22	G34	1.8805161488451638
G34	G22	1.8805161488451638
G21	G23	1.8777934460397248
G23	G21	1.8777934460397248
G12	G17	1.8745562260454485
G17	G12	1.8745562260454485
G46	G47	1.8742336474737256
G47	G46	1.8742336474737256
G10	G19	1.8710351076306981
G19	G10	1.8710351076306981
G27	G32	1.8665930106874975
G32	G27	1.8665930106874975
G17	G38	1.8665479318021383
G38	G17	1.8665479318021383
G6	G19	1.8655848182010222
G19	G6	1.8655848182010222
G8	G36	1.8650066665346179
G36	G8	1.8650066665346179
G39	G42	1.8622312618636283
G42	G39	1.8622312618636283
G6	G47	1.861818043908464
G47	G6	1.861818043908464
G4	G10	1.8618052718064821
G10	G4	1.8618052718064821
G39	G43	1.860624417527113
G43	G39	1.860624417527113
G27	G42	1.8606198914925351
G42	G27	1.8606198914925351
G23	G34	1.8604442460424315
G34	G23	1.8604442460424315
G8	G22	1.8582193583900188
G22	G8	1.8582193583900188
G4	G14	1.8571450843374062
G14	G4	1.8571450843374062
G23	G36	1.8558614876101962
G36	G23	1.8558614876101962
G15	G29	1.8558187766896022
G29	G15	1.8558187766896022
G4	G9	1.8555562503530942
G9	G4	1.8555562503530942
G28	G49	1.8546782273398832
G49	G28	1.8546782273398832
G8	G15	1.8546694192952713
G15	G8	1.8546694192952713
G42	G45	1.854065195082732
G45	G42	1.854065195082732
G15	G21	1.8535058075642337
G21	G15	1.8535058075642337
G6	G7	1.8516830656261951
G7	G6	1.8516830656261951
G43	G44	1.850704538922649
G44	G43	1.850704538922649
G3	G33	1.847967118421832
G33	G3	1.847967118421832
G21	G36	1.8469382121442655
G36	G21	1.8469382121442655
G1	G39	1.8465178005730847
G39	G1	1.8465178005730847
G33	G47	1.8454381853770387
G47	G33	1.8454381853770387
G7	G46	1.8415908721194216
G46	G7	1.8415908721194216
G8	G23	1.8398025290835458
G23	G8	1.8398025290835458
G26	G28	1.8393735851673667
G28	G26	1.8393735851673667
G10	G38	1.8382768144488613
G38	G10	1.8382768144488613
G15	G36	1.8332032822017703
G36	G15	1.8332032822017703
G33	G49	1.8329604812622202
G49	G33	1.8329604812622202
G2	G12	1.8316320041345961
G12	G2	1.8316320041345961
G24	G38	1.8312897559581187
G38	G24	1.8312897559581187
G1	G44	1.8309670336612553
G44	G1	1.8309670336612553
G22	G29	1.8309448493942457
G29	G22	1.8309448493942457
G1	G25	1.8308095425246802
G25	G1	1.8308095425246802
G9	G31	1.829640619989372
G31	G9	1.829640619989372
G21	G29	1.8267257343122258
G29	G21	1.8267257343122258
G6	G46	1.8267216580838292
G46	G6	1.8267216580838292
G1	G45	1.825099833471227
G45	G1	1.825099833471227
G29	G36	1.8248422777907827
G36	G29	1.8248422777907827
G17	G48	1.8247140074461137
G48	G17	1.8247140074461137
G8	G26	1.8215069371992239
G26	G8	1.8215069371992239
G1	G2	1.8208117732962228
G2	G1	1.8208117732962228
G25	G38	1.8187403799994888
G38	G25	1.8187403799994888
G18	G26	1.8178546691900366
G26	G18	1.8178546691900366
G18	G34	1.8176323836076
G34	G18	1.8176323836076
G39	G47	1.816693563957978
G47	G39	1.816693563957978
G2	G10	1.8139281462243613
G10	G2	1.8139281462243613
G8	G40	1.8096883797721368
G40	G8	1.8096883797721368
G46	G48	1.8095375856132057
G48	G46	1.8095375856132057
G20	G37	1.807398753975857
G37	G20	1.807398753975857
G21	G34	1.8071666755117084
G34	G21	1.8071666755117084
G11	G20	1.8062841316699685
G20	G11	1.8062841316699685
G21	G38	1.802732691754282
G38	G21	1.802732691754282
G1	G46	1.8024289096210881
G46	G1	1.8024289096210881
G25	G36	1.8017132392254145
G36	G25	1.8017132392254145
G3	G50	1.799133552782571
G50	G3	1.799133552782571
G19	G33	1.7990794690023548
G33	G19	1.7990794690023548
G4	G16	1.797424324964295
G16	G4	1.797424324964295
G6	G30	1.7960354765995126
G30	G6	1.7960354765995126
G12	G24	1.7953950751292358
G24	G12	1.7953950751292358
G33	G46	1.7950595656286281
G46	G33	1.7950595656286281
G29	G38	1.7932427731029659
G38	G29	1.7932427731029659
G30	G40	1.7931073885659246
G40	G30	1.7931073885659246
G18	G36	1.7922028378255899
G36	G18	1.7922028378255899
G4	G48	1.7913566895650803
G48	G4	1.7913566895650803
G34	G38	1.7899313591720079
G38	G34	1.7899313591720079
G44	G45	1.7895283701690423
G45	G44	1.7895283701690423
G15	G26	1.7881367220782922
G26	G15	1.7881367220782922
G7	G47	1.7869371880448992
G47	G7	1.7869371880448992
G6	G49	1.7854023955074443
G49	G6	1.7854023955074443
G15	G23	1.7852856748535595
G23	G15	1.7852856748535595
G23	G38	1.7845412692099754
G38	G23	1.7845412692099754
G41	G45	1.783526300240761
G45	G41	1.783526300240761
G33	G48	1.7835156719812417
G48	G33	1.7835156719812417
G4	G7	1.7829001437526824
G7	G4	1.7829001437526824
G4	G31	1.78224385727246
G31	G4	1.78224385727246
G12	G19	1.7817565284582564
G19	G12	1.7817565284582564
G11	G31	1.7796967743104872
G31	G11	1.7796967743104872
G25	G34	1.7790575653970169
G34	G25	1.7790575653970169
G14	G31	1.7790253817581405
G31	G14	1.7790253817581405
G27	G30	1.7779137862820018
G30	G27	1.7779137862820018
G20	G35	1.7775988650980574
G35	G20	1.7775988650980574
G15	G22	1.7770650987394698
G22	G15	1.7770650987394698
G5	G7	1.7766805677467197
G7	G5	1.7766805677467197
G1	G48	1.7762316565259755
G48	G1	1.7762316565259755
G5	G31	1.776083706022776
G31	G5	1.776083706022776
G22	G26	1.775231104661784
G26	G22	1.775231104661784
G7	G13	1.7744089494394433
G13	G7	1.7744089494394433
G14	G19	1.7738122964440448
G19	G14	1.7738122964440448
G31	G48	1.7716443331434846
G48	G31	1.7716443331434846
G30	G47	1.77141821934284
G47	G30	1.77141821934284
G29	G40	1.7658567830877165
