G3	G26	1.9820288998062807
G26	G3	1.9820288998062807
G1	G13	1.9793353066150114
G13	G1	1.9793353066150114
G27	G44	1.9635559182958442
G44	G27	1.9635559182958442
G1	G36	1.9633473493430966
G36	G1	1.9633473493430966
G20	G31	1.9603707229150733
G31	G20	1.9603707229150733
G6	G23	1.9549258132737284
G23	G6	1.9549258132737284
G46	G47	1.951688879601981
G47	G46	1.951688879601981
G16	G50	1.9515266884968432
G50	G16	1.9515266884968432
G1	G3	1.9499392120603134
G3	G1	1.9499392120603134
G12	G36	1.9494940210756946
G36	G12	1.9494940210756946
G5	G14	1.9427296082562693
G14	G5	1.9427296082562693
G19	G22	1.9335142508386531
G22	G19	1.9335142508386531
G39	G43	1.929638529918695
G43	G39	1.929638529918695
G16	G29	1.9256008193525598
G29	G16	1.9256008193525598
G20	G28	1.9254932763084365
G28	G20	1.9254932763084365
G13	G15	1.9199139842225668
G15	G13	1.9199139842225668
G2	G18	1.9194620714714503
G18	G2	1.9194620714714503
G19	G45	1.9136293927293042
G45	G19	1.9136293927293042
G22	G35	1.9094019223466827
G35	G22	1.9094019223466827
G26	G36	1.909120833249459
G36	G26	1.909120833249459
G28	G31	1.8998359824770503
G31	G28	1.8998359824770503
G17	G32	1.897222888826723
G32	G17	1.897222888826723
G16	G30	1.894227929925344
G30	G16	1.894227929925344
G22	G25	1.8733116730381436
G25	G22	1.8733116730381436
G1	G33	1.8731389402085667
G33	G1	1.8731389402085667
G13	G45	1.8721312967823875
G45	G13	1.8721312967823875
G8	G11	1.8718021333985364
G11	G8	1.8718021333985364
G29	G34	1.8700066301351623
G34	G29	1.8700066301351623
G11	G23	1.8670495735816535
G23	G11	1.8670495735816535
G17	G18	1.866860707614848
G18	G17	1.866860707614848
G29	G50	1.8646121503993605
G50	G29	1.8646121503993605
G25	G45	1.8644323865809247
G45	G25	1.8644323865809247
G5	G24	1.8565922326974371
G24	G5	1.8565922326974371
G2	G23	1.8547856492851433
G23	G2	1.8547856492851433
G42	G46	1.853837087592093
G46	G42	1.853837087592093
G31	G32	1.8522774233429566
G32	G31	1.8522774233429566
G34	G46	1.8488904085992726
G46	G34	1.8488904085992726
G28	G32	1.8474100286457993
G32	G28	1.8474100286457993
G36	G50	1.8473479512804878
G50	G36	1.8473479512804878
G42	G47	1.8460852775640744
G47	G42	1.8460852775640744
G41	G47	1.8456788425943793
G47	G41	1.8456788425943793
G16	G34	1.8453312240491968
G34	G16	1.8453312240491968
G7	G14	1.8443747464561866
G14	G7	1.8443747464561866
G12	G39	1.8440497397288924
G39	G12	1.8440497397288924
G1	G26	1.8422138334432518
G26	G1	1.8422138334432518
G13	G28	1.8389625513696517
G28	G13	1.8389625513696517
G41	G42	1.8369659111536705
G42	G41	1.8369659111536705
G3	G36	1.8365001762101212
G36	G3	1.8365001762101212
G41	G46	1.8326439852804253
G46	G41	1.8326439852804253
G40	G42	1.832272790597771
G42	G40	1.832272790597771
G40	G47	1.8318400814747198
G47	G40	1.8318400814747198
G17	G31	1.831083710196979
G31	G17	1.831083710196979
G38	G41	1.8306259967943141
G41	G38	1.8306259967943141
G15	G23	1.8258866845740487
G23	G15	1.8258866845740487
G47	G48	1.8256490497398585
G48	G47	1.8256490497398585
G17	G28	1.8250840477797712
G28	G17	1.8250840477797712
G38	G47	1.8235371975154435
G47	G38	1.8235371975154435
G40	G46	1.8224401077333292
G46	G40	1.8224401077333292
G1	G10	1.821160431958348
G10	G1	1.821160431958348
G11	G48	1.8205511396587835
G48	G11	1.8205511396587835
G40	G49	1.8198108050389208
G49	G40	1.8198108050389208
G19	G35	1.8172260805714937
G35	G19	1.8172260805714937
G20	G32	1.8167626396172492
G32	G20	1.8167626396172492
G25	G36	1.8164486298114728
G36	G25	1.8164486298114728
G37	G38	1.8157431987411576
G38	G37	1.8157431987411576
G14	G44	1.8152516839552981
G44	G14	1.8152516839552981
G7	G9	1.8151808668210367
G9	G7	1.8151808668210367
G38	G42	1.8116793456253903
G42	G38	1.8116793456253903
G24	G38	1.811173185004114
G38	G24	1.811173185004114
G17	G49	1.8071761087145686
G49	G17	1.8071761087145686
G22	G37	1.8061806232037616
G37	G22	1.8061806232037616
G14	G23	1.8059422599297241
G23	G14	1.8059422599297241
G38	G40	1.804815683672571
G40	G38	1.804815683672571
G34	G43	1.8043917217490375
G43	G34	1.8043917217490375
G27	G50	1.8038292474537445
G50	G27	1.8038292474537445
G19	G37	1.8027902253575285
G37	G19	1.8027902253575285
G8	G30	1.8025897274044684
G30	G8	1.8025897274044684
G18	G49	1.8010292743544858
G49	G18	1.8010292743544858
G34	G50	1.8006908406599198
G50	G34	1.8006908406599198
G34	G38	1.7997000871302289
G38	G34	1.7997000871302289
G18	G32	1.7985042511439335
G32	G18	1.7985042511439335
G25	G34	1.798362684161595
G34	G25	1.798362684161595
G38	G46	1.7957115896240639
G46	G38	1.7957115896240639
G40	G41	1.7956623358401334
G41	G40	1.7956623358401334
G13	G36	1.7948287871530064
G36	G13	1.7948287871530064
G38	G39	1.793594337374186
G39	G38	1.793594337374186
G34	G47	1.7896903598961158
G47	G34	1.7896903598961158
G26	G45	1.788777346295072
G45	G26	1.788777346295072
G33	G35	1.7864899025625065
G35	G33	1.7864899025625065
G32	G33	1.7833567416706602
G33	G32	1.7833567416706602
G14	G19	1.7821170077289628
G19	G14	1.7821170077289628
G16	G36	1.7805656905945328
G36	G16	1.7805656905945328
G19	G25	1.780035309755446
G25	G19	1.780035309755446
G34	G41	1.7792770192752232
G41	G34	1.7792770192752232
G49	G50	1.777150530565812
G50	G49	1.777150530565812
G32	G49	1.7761596269951934
G49	G32	1.7761596269951934
G12	G50	1.7760338188648581
G50	G12	1.7760338188648581
G29	G41	1.7755671138574711
G41	G29	1.7755671138574711
G22	G45	1.7745906391063289
G45	G22	1.7745906391063289
G29	G37	1.772336525723616
G37	G29	1.772336525723616
G17	G33	1.7722519275310953
G33	G17	1.7722519275310953
G11	G44	1.7720276648450488
G44	G11	1.7720276648450488
G37	G41	1.7684268753663217
G41	G37	1.7684268753663217
G39	G46	1.7666459488595878
G46	G39	1.7666459488595878
G12	G27	1.7651200082863814
G27	G12	1.7651200082863814
G4	G21	1.7642401559136003
G21	G4	1.7642401559136003
G11	G31	1.7609920539939374
G31	G11	1.7609920539939374
G21	G50	1.7607308730839821
G50	G21	1.7607308730839821
G43	G47	1.7596721370710595
G47	G43	1.7596721370710595
G22	G34	1.7579700067591708
G34	G22	1.7579700067591708
G35	G38	1.7571645531653362
G38	G35	1.7571645531653362
G17	G27	1.7555318431411928
G27	G17	1.7555318431411928
G37	G40	1.7536946525320274
G40	G37	1.7536946525320274
G37	G47	1.7526849142666014
G47	G37	1.7526849142666014
G6	G13	1.7514021714683405
G13	G6	1.7514021714683405
G1	G25	1.7512519526498216
G25	G1	1.7512519526498216
G5	G8	1.7496744344287172
G8	G5	1.7496744344287172
G40	G43	1.7453182820723643
G43	G40	1.7453182820723643
G39	G40	1.7452922336387822
G40	G39	1.7452922336387822
G29	G47	1.7452375438362
G47	G29	1.7452375438362
G11	G21	1.7411031961188295
G21	G11	1.7411031961188295
G20	G24	1.7401851426878343
G24	G20	1.7401851426878343
G9	G20	1.7374772278849306
G20	G9	1.7374772278849306
G21	G34	1.73730706385831
G34	G21	1.73730706385831
G9	G30	1.7349591929202608
G30	G9	1.7349591929202608
G12	G46	1.7331058485851187
G46	G12	1.7331058485851187
G29	G38	1.7312999196542926
G38	G29	1.7312999196542926
G37	G42	1.7304742309818648
G42	G37	1.7304742309818648
G15	G17	1.729981502992794
G17	G15	1.729981502992794
G25	G37	1.7298722641663287
G37	G25	1.7298722641663287
G41	G43	1.7292391764694046
G43	G41	1.7292391764694046
G25	G33	1.7289807444189174
G33	G25	1.7289807444189174
G24	G42	1.728929189051617
G42	G24	1.728929189051617
G20	G39	1.7263741523315035
G39	G20	1.7263741523315035
G32	G40	1.726156893571282
G40	G32	1.726156893571282
G19	G43	1.7219954322491082
G43	G19	1.7219954322491082
G3	G33	1.7209370671859578
G33	G3	1.7209370671859578
G29	G46	1.7208262851515133
G46	G29	1.7208262851515133
G34	G45	1.719805775608108
G45	G34	1.719805775608108
G39	G42	1.7175322499759729
G42	G39	1.7175322499759729
G4	G49	1.7115674838715258
G49	G4	1.7115674838715258
G8	G16	1.7101980919090725
G16	G8	1.7101980919090725
G8	G13	1.7067490161798928
G13	G8	1.7067490161798928
G22	G43	1.7065580886545604
G43	G22	1.7065580886545604
G18	G35	1.7060899322108978
G35	G18	1.7060899322108978
G28	G49	1.7058699424504424
G49	G28	1.7058699424504424
G5	G46	1.7046013408290894
G46	G5	1.7046013408290894
G20	G23	1.7040697181911937
G23	G20	1.7040697181911937
G17	G40	1.7025044264671303
G40	G17	1.7025044264671303
G38	G49	1.7011917878640253
G49	G38	1.7011917878640253
G32	G35	1.6995896426245722
G35	G32	1.6995896426245722
G17	G19	1.6987649219701177
G19	G17	1.6987649219701177
G16	G44	1.697215842480519
G44	G16	1.697215842480519
G24	G36	1.6943288558383192
G36	G24	1.6943288558383192
G31	G37	1.6941603495635311
G37	G31	1.6941603495635311
G12	G30	1.6941350661656438
G30	G12	1.6941350661656438
G37	G46	1.693168463064196
G46	G37	1.693168463064196
G7	G29	1.692590583802255
G29	G7	1.692590583802255
G25	G38	1.6855135447761747
G38	G25	1.6855135447761747
G25	G35	1.684036064983105
G35	G25	1.684036064983105
G23	G47	1.6838277314406174
G47	G23	1.6838277314406174
G24	G29	1.6838068757680464
G29	G24	1.6838068757680464
G8	G9	1.6835637135410684
G9	G8	1.6835637135410684
G28	G33	1.6832376435849419
G33	G28	1.6832376435849419
G41	G49	1.6829980787802108
G49	G41	1.6829980787802108
G1	G7	1.681569378958396
G7	G1	1.681569378958396
G1	G45	1.680773069881361
G45	G1	1.680773069881361
G10	G27	1.6804454735455088
G27	G10	1.6804454735455088
G32	G42	1.679976351916531
G42	G32	1.679976351916531
G37	G39	1.6795075299338262
G39	G37	1.6795075299338262
G38	G43	1.6784358827764594
G43	G38	1.6784358827764594
G2	G20	1.6771355802201509
G20	G2	1.6771355802201509
G36	G49	1.676690945581851
G49	G36	1.676690945581851
G1	G44	1.675389461738032
G44	G1	1.675389461738032
G3	G8	1.6751448445155486
G8	G3	1.6751448445155486
G34	G35	1.6750691112710268
G35	G34	1.6750691112710268
G18	G21	1.674586153099372
G21	G18	1.674586153099372
