Gene1	Gene2	EdgeWeight
G17	G49	1.9740864542767855
G49	G17	1.9740864542767855
G13	G29	1.9736711061514187
G29	G13	1.9736711061514187
G4	G23	1.964520108058092
G23	G4	1.964520108058092
G13	G30	1.9584809181395215
G30	G13	1.9584809181395215
G2	G5	1.957770886079777
G5	G2	1.957770886079777
G20	G33	1.954785118563592
G33	G20	1.954785118563592
G10	G44	1.952994073954274
G44	G10	1.952994073954274
G6	G8	1.947558737519772
G8	G6	1.947558737519772
G25	G34	1.9431899040734384
G34	G25	1.9431899040734384
G28	G43	1.9395059825257563
G43	G28	1.9395059825257563
G25	G42	1.937924777492208
G42	G25	1.937924777492208
G18	G29	1.933885140536406
G29	G18	1.933885140536406
G16	G27	1.9327822498686744
G27	G16	1.9327822498686744
G33	G45	1.9309392021715572
G45	G33	1.9309392021715572
G29	G30	1.9296379689156615
G30	G29	1.9296379689156615
G6	G11	1.928979898602924
G11	G6	1.928979898602924
G24	G42	1.9224841975867968
G42	G24	1.9224841975867968
G1	G3	1.9223913572827385
G3	G1	1.9223913572827385
G8	G11	1.921810478765188
G11	G8	1.921810478765188
G17	G35	1.92155725477836
G35	G17	1.92155725477836
G34	G42	1.9179405195704065
G42	G34	1.9179405195704065
G21	G46	1.9151448892079088
G46	G21	1.9151448892079088
G35	G48	1.9145752355007213
G48	G35	1.9145752355007213
G27	G37	1.9069973211397808
G37	G27	1.9069973211397808
G16	G18	1.9018978131813464
G18	G16	1.9018978131813464
G48	G50	1.9014371768720693
G50	G48	1.9014371768720693
G19	G28	1.899301136326196
G28	G19	1.899301136326196
G10	G43	1.8992106317853288
G43	G10	1.8992106317853288
G20	G38	1.8981331489332085
G38	G20	1.8981331489332085
G13	G18	1.897216300871054
G18	G13	1.897216300871054
G28	G30	1.8968654533589973
G30	G28	1.8968654533589973
G16	G47	1.896166505649428
G47	G16	1.896166505649428
G17	G20	1.8938743201171293
G20	G17	1.8938743201171293
G1	G2	1.8919946354054689
G2	G1	1.8919946354054689
G11	G39	1.8907890119782405
G39	G11	1.8907890119782405
G34	G39	1.888959872585064
G39	G34	1.888959872585064
G35	G49	1.8883210580754328
G49	G35	1.8883210580754328
G22	G49	1.885165403196032
G49	G22	1.885165403196032
G4	G34	1.884284593054793
G34	G4	1.884284593054793
G7	G50	1.8811264456032413
G50	G7	1.8811264456032413
G11	G44	1.8805900676694511
G44	G11	1.8805900676694511
G9	G29	1.8804151150871504
G29	G9	1.8804151150871504
G16	G37	1.8802861294388664
G37	G16	1.8802861294388664
G8	G39	1.8783524307551644
G39	G8	1.8783524307551644
G17	G40	1.8768564401630583
G40	G17	1.8768564401630583
G9	G40	1.8755759371076093
G40	G9	1.8755759371076093
G24	G44	1.874831712366621
G44	G24	1.874831712366621
G6	G39	1.8712643782109972
G39	G6	1.8712643782109972
G4	G7	1.8689036618436567
G7	G4	1.8689036618436567
G33	G38	1.8684438636400285
G38	G33	1.8684438636400285
G7	G23	1.868231206724829
G23	G7	1.868231206724829
G32	G34	1.8624859237704143
G34	G32	1.8624859237704143
G30	G43	1.8603449759421575
G43	G30	1.8603449759421575
G10	G28	1.8574801811941848
G28	G10	1.8574801811941848
G22	G35	1.8571049920346536
G35	G22	1.8571049920346536
G48	G49	1.8541694096041272
G49	G48	1.8541694096041272
G18	G22	1.8537354392941685
G22	G18	1.8537354392941685
G41	G42	1.8534225845743868
G42	G41	1.8534225845743868
G17	G22	1.8518567043218612
G22	G17	1.8518567043218612
G27	G31	1.8478155943404064
G31	G27	1.8478155943404064
G34	G41	1.845883643763874
G41	G34	1.845883643763874
G33	G44	1.8457936171978775
G44	G33	1.8457936171978775
G25	G40	1.8449245955499127
G40	G25	1.8449245955499127
G19	G43	1.8446643536027032
G43	G19	1.8446643536027032
G1	G5	1.8424300311565829
G5	G1	1.8424300311565829
G9	G13	1.8420020547592904
G13	G9	1.8420020547592904
G17	G33	1.8413008083247333
G33	G17	1.8413008083247333
G40	G49	1.839564959502884
G49	G40	1.839564959502884
G7	G31	1.8393391562722567
G31	G7	1.8393391562722567
G8	G9	1.838322946642235
G9	G8	1.838322946642235
G12	G19	1.8381898286364569
G19	G12	1.8381898286364569
G32	G46	1.8367671995460169
G46	G32	1.8367671995460169
G12	G33	1.8340353985963789
G33	G12	1.8340353985963789
G31	G37	1.831877822952284
G37	G31	1.831877822952284
G7	G22	1.830411759398051
G22	G7	1.830411759398051
G39	G42	1.8293132875471805
G42	G39	1.8293132875471805
G13	G22	1.8285100143458308
G22	G13	1.8285100143458308
G5	G21	1.827503022478337
G21	G5	1.827503022478337
G25	G41	1.8265243810627207
G41	G25	1.8265243810627207
G25	G43	1.824964923581942
G43	G25	1.824964923581942
G4	G19	1.8234321347583584
G19	G4	1.8234321347583584
G5	G27	1.823008913291259
G27	G5	1.823008913291259
G24	G47	1.8215835348313745
G47	G24	1.8215835348313745
G27	G47	1.8207422051553293
G47	G27	1.8207422051553293
G9	G11	1.8206782757191569
G11	G9	1.8206782757191569
G33	G49	1.820452776922127
G49	G33	1.820452776922127
G9	G41	1.8188733375565695
G41	G9	1.8188733375565695
G8	G44	1.8179889422794655
G44	G8	1.8179889422794655
G3	G4	1.815938356413344
G4	G3	1.815938356413344
G24	G30	1.8147125114164
G30	G24	1.8147125114164
G4	G30	1.813071686419944
G30	G4	1.813071686419944
G9	G39	1.8115484338340857
G39	G9	1.8115484338340857
G1	G26	1.809926645462492
G26	G1	1.809926645462492
G4	G5	1.8077348824014037
G5	G4	1.8077348824014037
G1	G4	1.807726800321264
G4	G1	1.807726800321264
G37	G39	1.8061458935441523
G39	G37	1.8061458935441523
G14	G25	1.8057030752269612
G25	G14	1.8057030752269612
G20	G44	1.8055696119129747
G44	G20	1.8055696119129747
G13	G16	1.8041817126489532
G16	G13	1.8041817126489532
G2	G3	1.8029486917092807
G3	G2	1.8029486917092807
G10	G47	1.8026902864832917
G47	G10	1.8026902864832917
G17	G48	1.800252461627212
G48	G17	1.800252461627212
G11	G40	1.7988572963605045
G40	G11	1.7988572963605045
G22	G38	1.7960090516397726
G38	G22	1.7960090516397726
G17	G18	1.795280341173719
G18	G17	1.795280341173719
G25	G30	1.7945501011127856
G30	G25	1.7945501011127856
G42	G47	1.794451909892251
G47	G42	1.794451909892251
G12	G20	1.791715262782389
G20	G12	1.791715262782389
G39	G44	1.7894554495615025
G44	G39	1.7894554495615025
